O,D,weight
2312700,2312007,5.0
2312700,2312205,190.0
2312700,2312304,26.0
2312700,2312403,31.0
2312700,2312601,17.0
2312700,2312908,499.0
2312700,2313005,631.0
2312700,2313104,46.0
2312700,2313203,7.0
2312700,2313302,349.0
2312700,2313401,76.0
2312700,2313500,381.0
2312700,2313609,129.0
2312700,2313708,14.0
2312700,2313757,751.0
2312700,2313807,21.0
2312700,2313906,7.0
2312700,2313955,17.0
2312700,2314003,126.0
2312700,2314102,60.0
2312809,2301000,55.0
2312809,2302602,75.0
2312809,2303709,24.0
2312809,2304004,8.0
2312809,2304285,42.0
2312809,2304350,159.0
2312809,2304400,723.0
2312809,2306256,46.0
2312809,2306553,1.0
2312809,2307650,686.0
2312809,2307809,39.0
2312809,2308005,80.0
2312809,2308104,1.0
2312809,2308302,6.0
2312809,2308708,95.0
2312809,2308807,150.0
2312809,2311702,1.0
2312809,2311801,1.0
2312809,2312403,6.0
2312809,2312908,786.0
2312809,2313401,25.0
2312809,2313906,49.0
2312908,2300101,265.0
2312908,2300150,366.0
2312908,2300200,50733.0
2312908,2300309,675.0
2312908,2300408,453.0
2312908,2300507,38872.0
2312908,2300606,271.0
2312908,2300705,2472.0
2312908,2300754,23941.0
2312908,2300804,130.0
2312908,2300903,4678.0
2312908,2301000,9354.0
2312908,2301109,1288.0
2312908,2301208,2472.0
2312908,2301257,10087.0
2312908,2301307,419.0
2312908,2301406,2410.0
2312908,2301505,368.0
2312908,2301604,862.0
2312908,2301703,535.0
2312908,2301851,3034.0
2312908,2301901,813.0
2312908,2301950,480.0
2312908,2302008,138.0
2312908,2302057,25567.0
2312908,2302107,6412.0
2312908,2302206,906.0
2312908,2302305,33240.0
2312908,2302404,6966.0
2312908,2302503,728.0
2312908,2302602,89439.0
2312908,2302701,363.0
2312908,2302800,15778.0
2312908,2302909,3158.0
2312908,2303006,3735.0
2312908,2303105,37943.0
2312908,2303204,574.0
2312908,2303303,1106.0
2312908,2303402,22866.0
2312908,2303501,2047.0
2312908,2303600,283.0
2312908,2303659,16895.0
2312908,2303709,10671.0
2312908,2303808,1743.0
2312908,2303907,17803.0
2312908,2303931,1587.0
2312908,2303956,248.0
2312908,2304004,41731.0
2312908,2304103,39647.0
2312908,2304202,10034.0
2312908,2304236,21532.0
2312908,2304251,44653.0
2312908,2304269,177.0
2312908,2304285,10497.0
2312908,2304301,88.0
2312908,2304350,66662.0
2312908,2304400,142883.0
2312908,2304459,264.0
2312908,2304509,45291.0
2312908,2304608,4341.0
2312908,2304657,22732.0
2312908,2304707,52315.0
2312908,2304905,44681.0
2312908,2304954,400.0
2312908,2305001,41553.0
2312908,2305100,1060.0
2312908,2305209,32038.0
2312908,2305233,3009.0
2312908,2305266,1784.0
2312908,2305308,31276.0
2312908,2305332,2679.0
2312908,2305357,79.0
2312908,2305407,765.0
2312908,2305506,3526.0
2312908,2305605,13045.0
2312908,2305654,10426.0
2312908,2305704,23.0
2312908,2305803,39714.0
2312908,2305902,36090.0
2312908,2306009,2560.0
2312908,2306108,26039.0
2312908,2306207,1749.0
2312908,2306256,1257.0
2312908,2306306,27438.0
2312908,2306405,46890.0
2312908,2306504,2789.0
2312908,2306553,28637.0
2312908,2306603,5117.0
2312908,2306702,2766.0
2312908,2306801,2123.0
2312908,2306900,822.0
2312908,2307007,4252.0
2312908,2307106,168.0
2312908,2307254,52826.0
2312908,2307304,8715.0
2312908,2307403,305.0
2312908,2307502,121.0
2312908,2307601,8429.0
2312908,2307635,3313.0
2312908,2307650,19830.0
2312908,2307700,2846.0
2312908,2307809,32840.0
2312908,2307908,25351.0
2312908,2308005,68838.0
2312908,2308104,440.0
2312908,2308203,49900.0
2312908,2308302,789.0
2312908,2308351,2599.0
2312908,2308377,11328.0
2312908,2308401,451.0
2312908,2308500,1058.0
2312908,2308609,23543.0
2312908,2308708,7961.0
2312908,2308807,19683.0
2312908,2308906,28575.0
2312908,2309003,33723.0
2312908,2309102,2070.0
2312908,2309201,127.0
2312908,2309300,32938.0
2312908,2309409,12759.0
2312908,2309458,2721.0
2312908,2309508,173.0
2312908,2309607,3098.0
2312908,2309706,2535.0
2312908,2309805,1783.0
2312908,2309904,19282.0
2312908,2310001,2081.0
2312908,2310100,181.0
2312908,2310209,2279.0
2312908,2310258,5937.0
2312908,2310308,2172.0
2312908,2310407,2116.0
2312908,2310506,6173.0
2312908,2310605,48.0
2312908,2310704,4549.0
2312908,2310803,1276.0
2312908,2310852,224.0
2312908,2310902,342.0
2312908,2310951,11110.0
2312908,2311009,12244.0
2312908,2311108,181.0
2312908,2311207,63.0
2312908,2311231,1069.0
2312908,2311264,4065.0
2312908,2311306,11602.0
2312908,2311355,313.0
2312908,2311405,10177.0
2312908,2311504,3156.0
2312908,2311603,503.0
2312908,2311702,31850.0
2312908,2311801,7895.0
2312908,2311900,594.0
2312908,2311959,197.0
2312908,2312007,39725.0
2312908,2312106,79.0
2312908,2312205,65148.0
2312908,2312304,39123.0
2312908,2312403,6118.0
2312908,2312502,2480.0
2312908,2312601,2258.0
2312908,2312700,4389.0
2312908,2312809,20488.0
2312908,2313005,501.0
2312908,2313104,4882.0
2312908,2313203,27468.0
2312908,2313302,4630.0
2312908,2313351,4233.0
2312908,2313401,77169.0
2312908,2313500,9439.0
2312908,2313559,7930.0
2312908,2313609,38582.0
2312908,2313757,7344.0
2312908,2313807,10639.0
2312908,2313906,32385.0
2312908,2313955,37678.0
2312908,2314003,264.0
2312908,2314102,40203.0
2313005,2300309,589.0
2313005,2300408,177.0
2313005,2300606,19.0
2313005,2300705,11.0
2313005,2301000,392.0
2313005,2301109,21.0
2313005,2301208,1.0
2313005,2301257,27.0
2313005,2301307,13.0
2313005,2301505,30.0
2313005,2301604,19.0
2313005,2301703,39.0
2313005,2301851,120.0
2313005,2301901,374.0
2313005,2301950,6.0
2313005,2302008,27.0
2313005,2302107,6.0
2313005,2302206,10.0
2313005,2302305,12.0
2313005,2302404,49.0
2313005,2302503,65.0
2313005,2302602,8.0
2313005,2302701,41.0
2313005,2302800,37.0
2313005,2303303,55.0
2313005,2303501,7.0
2313005,2303600,23.0
2313005,2303659,24.0
2313005,2303709,238.0
2313005,2303808,29.0
2313005,2303931,14.0
2313005,2304004,14.0
2313005,2304103,77.0
2313005,2304202,305.0
2313005,2304251,6.0
2313005,2304269,447.0
2313005,2304285,136.0
2313005,2304400,4639.0
2313005,2304657,28.0
2313005,2304707,4.0
2313005,2304806,24.0
2313005,2305001,11.0
2313005,2305209,15.0
2313005,2305233,6.0
2313005,2305332,15.0
2313005,2305357,6.0
2313005,2305407,103.0
2313005,2305506,1013.0
2313005,2305605,31.0
2313005,2305654,36.0
2313005,2305902,22.0
2313005,2306256,71.0
2313005,2306306,1.0
2313005,2306405,42.0
2313005,2306603,9.0
2313005,2306702,715.0
2313005,2306801,20.0
2313005,2306900,828.0
2313005,2307007,16.0
2313005,2307106,5.0
2313005,2307254,8.0
2313005,2307304,1354.0
2313005,2307403,37.0
2313005,2307502,17.0
2313005,2307601,381.0
2313005,2307635,18.0
2313005,2307650,1282.0
2313005,2307700,117.0
2313005,2307809,17.0
2313005,2308104,43.0
2313005,2308302,27.0
2313005,2308351,981.0
2313005,2308401,41.0
2313005,2308500,209.0
2313005,2308609,19.0
2313005,2308708,376.0
2313005,2309201,10.0
2313005,2309300,16.0
2313005,2309409,104.0
2313005,2309508,34.0
2313005,2309607,100.0
2313005,2309706,10.0
2313005,2310001,7.0
2313005,2310308,127.0
2313005,2310407,6.0
2313005,2310506,129.0
2313005,2310902,190.0
2313005,2311009,8.0
2313005,2311207,15.0
2313005,2311231,11.0
2313005,2311264,58.0
2313005,2311306,157.0
2313005,2311355,129.0
2313005,2311405,280.0
2313005,2311603,3.0
2313005,2311801,40.0
2313005,2311900,45.0
2313005,2311959,8.0
2313005,2312106,24.0
2313005,2312403,8.0
2313005,2312700,537.0
2313005,2312809,4.0
2313005,2312908,129.0
2313005,2313203,38.0
2313005,2313252,14.0
2313005,2313302,192.0
2313005,2313401,71.0
2313005,2313500,9.0
2313005,2313609,12.0
2313005,2313955,16.0
2313005,2314003,114.0
2313005,2314102,5.0
2313104,2300101,6.0
2313104,2300200,27.0
2313104,2300309,127.0
2313104,2300705,3968.0
2313104,2300754,12.0
2313104,2301000,964.0
2313104,2301109,1202.0
2313104,2301208,92.0
2313104,2301604,1.0
2313104,2301851,31.0
2313104,2301901,75.0
2313104,2302107,70.0
2313104,2302206,99.0
2313104,2302503,96.0
2313104,2302701,4.0
2313104,2302800,7.0
2313104,2303006,3.0
2313104,2303501,225.0
2313104,2303600,5.0
2313104,2303659,5.0
2313104,2303709,2276.0
2313104,2303808,6.0
2313104,2303956,29.0
2313104,2304202,58.0
2313104,2304251,6.0
2313104,2304277,50.0
2313104,2304285,2226.0
2313104,2304350,64.0
2313104,2304400,12228.0
2313104,2304459,128.0
2313104,2304707,10.0
2313104,2304954,11.0
2313104,2305233,339.0
2313104,2305332,96.0
2313104,2305357,149.0
2313104,2305407,18.0
2313104,2305506,1349.0
2313104,2306009,1421.0
2313104,2306207,18.0
2313104,2306256,292.0
2313104,2306405,19.0
2313104,2306504,94.0
2313104,2306553,16.0
2313104,2306702,2421.0
2313104,2306801,1868.0
2313104,2306900,2221.0
2313104,2307007,667.0
2313104,2307304,610.0
2313104,2307403,84.0
2313104,2307601,16963.0
2313104,2307650,2912.0
2313104,2307700,114.0
2313104,2308005,12.0
2313104,2308104,75.0
2313104,2308302,67.0
2313104,2308351,43.0
2313104,2308401,11.0
2313104,2308500,41.0
2313104,2308708,4628.0
2313104,2309201,21.0
2313104,2309300,31.0
2313104,2309409,2.0
2313104,2309458,65.0
2313104,2309508,10.0
2313104,2309607,430.0
2313104,2309706,84.0
2313104,2310001,255.0
2313104,2310100,27.0
2313104,2310258,166.0
2313104,2310506,4.0
2313104,2310605,27.0
2313104,2310704,22.0
2313104,2310803,213.0
2313104,2310902,5.0
2313104,2311231,1806.0
2313104,2311264,2.0
2313104,2311306,359.0
2313104,2311405,112.0
2313104,2311504,4183.0
2313104,2311603,76.0
2313104,2311702,28.0
2313104,2311801,5212.0
2313104,2312304,98.0
2313104,2312403,34.0
2313104,2312502,5912.0
2313104,2312908,422.0
2313104,2313005,312.0
2313104,2313401,21.0
2313104,2313500,62.0
2313104,2313609,11.0
2313104,2314003,26.0
2313203,2300309,177.0
2313203,2300903,2.0
2313203,2301000,521.0
2313203,2301109,8.0
2313203,2301257,34.0
2313203,2301505,3.0
2313203,2301851,1.0
2313203,2301901,35.0
2313203,2302404,276.0
2313203,2302503,63.0
2313203,2302602,12.0
2313203,2302800,7.0
2313203,2303105,113.0
2313203,2303501,3.0
2313203,2303659,401.0
2313203,2303709,124.0
2313203,2303808,23.0
2313203,2304103,838.0
2313203,2304202,36.0
2313203,2304285,417.0
2313203,2304350,830.0
2313203,2304400,3223.0
2313203,2305001,42.0
2313203,2305209,159.0
2313203,2305605,66.0
2313203,2305654,41.0
2313203,2305803,56.0
2313203,2305902,973.0
2313203,2306256,64.0
2313203,2306405,24.0
2313203,2307304,203.0
2313203,2307601,64.0
2313203,2307650,1932.0
2313203,2307700,53.0
2313203,2308377,1.0
2313203,2308500,2.0
2313203,2308609,187.0
2313203,2308708,186.0
2313203,2309300,1808.0
2313203,2309409,26.0
2313203,2309458,4.0
2313203,2309607,81.0
2313203,2310308,5.0
2313203,2310852,13.0
2313203,2310951,1.0
2313203,2311009,132.0
2313203,2311306,31.0
2313203,2311405,6.0
2313203,2311801,35.0
2313203,2312205,69.0
2313203,2312304,22.0
2313203,2312908,1381.0
2313203,2313252,21.0
2313203,2313302,34.0
2313203,2313401,157.0
2313203,2313609,17.0
2313252,2300309,86.0
2313252,2300408,9.0
2313252,2300804,11.0
2313252,2301000,177.0
2313252,2301307,20.0
2313252,2301604,271.0
2313252,2301901,161.0
2313252,2302404,60.0
2313252,2302701,3.0
2313252,2303709,44.0
2313252,2304202,260.0
2313252,2304301,1.0
2313252,2304400,432.0
2313252,2305506,524.0
2313252,2307304,2515.0
2313252,2307403,103.0
2313252,2307650,305.0
2313252,2308708,98.0
2313252,2309201,6.0
2313252,2310902,13.0
2313252,2311207,11.0
2313252,2311900,138.0
2313302,2300200,33.0
2313302,2300309,672.0
2313302,2300408,3673.0
2313302,2300705,9.0
2313302,2300754,46.0
2313302,2300804,40.0
2313302,2301000,1042.0
2313302,2301109,43.0
2313302,2301257,7.0
2313302,2301307,85.0
2313302,2301505,6493.0
2313302,2301604,91.0
2313302,2301703,20.0
2313302,2301851,16.0
2313302,2301901,1404.0
2313302,2302008,67.0
2313302,2302057,13.0
2313302,2302107,112.0
2313302,2302206,41.0
2313302,2302404,760.0
2313302,2302503,89.0
2313302,2302602,23.0
2313302,2302701,83.0
2313302,2302800,208.0
2313302,2302909,15.0
2313302,2303204,21.0
2313302,2303303,35.0
2313302,2303402,15.0
2313302,2303501,29.0
2313302,2303600,1804.0
2313302,2303709,904.0
2313302,2303808,42.0
2313302,2303956,5.0
2313302,2304004,10.0
2313302,2304103,3589.0
2313302,2304202,1740.0
2313302,2304251,9.0
2313302,2304269,40.0
2313302,2304285,2012.0
2313302,2304301,49.0
2313302,2304350,26.0
2313302,2304400,16337.0
2313302,2304459,7.0
2313302,2304509,11.0
2313302,2304657,14.0
2313302,2304707,19.0
2313302,2304954,37.0
2313302,2305001,42.0
2313302,2305209,26.0
2313302,2305233,42.0
2313302,2305266,9.0
2313302,2305308,12.0
2313302,2305407,62.0
2313302,2305506,2519.0
2313302,2305605,1620.0
2313302,2305654,47.0
2313302,2305704,15.0
2313302,2305803,32.0
2313302,2306009,5.0
2313302,2306108,19.0
2313302,2306256,188.0
2313302,2306306,57.0
2313302,2306405,84.0
2313302,2306553,22.0
2313302,2306603,1.0
2313302,2306702,23.0
2313302,2306801,8.0
2313302,2306900,275.0
2313302,2307007,5.0
2313302,2307106,42.0
2313302,2307254,8.0
2313302,2307304,6665.0
2313302,2307403,61.0
2313302,2307502,39.0
2313302,2307601,303.0
2313302,2307635,12.0
2313302,2307650,3650.0
2313302,2307700,92.0
2313302,2307809,28.0
2313302,2308104,79.0
2313302,2308302,42.0
2313302,2308351,96.0
2313302,2308401,41.0
2313302,2308500,1153.0
2313302,2308609,55.0
2313302,2308708,895.0
2313302,2308807,7.0
2313302,2309003,10.0
2313302,2309201,50.0
2313302,2309300,240.0
2313302,2309409,2352.0
2313302,2309508,199.0
2313302,2309607,109.0
2313302,2309706,44.0
2313302,2310209,20.0
2313302,2310258,13.0
2313302,2310308,6445.0
2313302,2310407,21.0
2313302,2310506,1040.0
2313302,2310704,12.0
2313302,2310803,127.0
2313302,2310902,75.0
2313302,2310951,2.0
2313302,2311009,14.0
2313302,2311108,21.0
2313302,2311207,13.0
2313302,2311264,2894.0
2313302,2311306,1598.0
2313302,2311355,33.0
2313302,2311405,3580.0
2313302,2311504,31.0
2313302,2311603,21.0
2313302,2311702,12.0
2313302,2311801,224.0
2313302,2311900,81.0
2313302,2311959,12.0
2313302,2312007,6.0
2313302,2312106,25.0
2313302,2312205,36.0
2313302,2312304,110.0
2313302,2312403,48.0
2313302,2312502,1.0
2313302,2312601,12.0
2313302,2312700,267.0
2313302,2312908,327.0
2313302,2313005,129.0
2313302,2313104,267.0
2313302,2313203,84.0
2313302,2313252,13.0
2313302,2313351,7.0
2313302,2313401,92.0
2313302,2313500,80.0
2313302,2313609,19.0
2313302,2313708,16.0
2313302,2313757,25.0
2313302,2313955,6.0
2313302,2314003,45.0
2313302,2314102,20.0
2313351,2300903,214.0
2313351,2301000,197.0
2313351,2302404,48.0
2313351,2302503,137.0
2313351,2302800,41.0
2313351,2303709,25.0
2313351,2304285,258.0
2313351,2304400,2223.0
2313351,2304608,42.0
2313351,2304954,112.0
2313351,2305605,1.0
2313351,2306108,29.0
2313351,2306256,45.0
2313351,2306306,128.0
2313351,2306405,417.0
2313351,2307601,10.0
2313351,2307650,1293.0
2313351,2308708,140.0
2313351,2310258,31.0
2313351,2310407,160.0
2313351,2310704,83.0
2313351,2311405,5.0
2313351,2312601,157.0
2313351,2312908,152.0
2313351,2313500,3.0
2313351,2313807,36.0
2313401,2300101,262.0
2313401,2300150,197.0
2313401,2300200,5283.0
2313401,2300309,1038.0
2313401,2300408,841.0
2313401,2300507,2243.0
2313401,2300606,79.0
2313401,2300705,179.0
2313401,2300754,2656.0
2313401,2300804,136.0
2313401,2300903,158.0
2313401,2301000,3149.0
2313401,2301109,2158.0
2313401,2301208,66.0
2313401,2301257,2974.0
2313401,2301307,608.0
2313401,2301406,201.0
2313401,2301505,957.0
2313401,2301604,459.0
2313401,2301703,524.0
2313401,2301802,18.0
2313401,2301851,353.0
2313401,2301901,1133.0
2313401,2301950,451.0
2313401,2302008,574.0
2313401,2302057,5209.0
2313401,2302107,1016.0
2313401,2302206,792.0
2313401,2302305,3256.0
2313401,2302404,2876.0
2313401,2302503,1685.0
2313401,2302602,9074.0
2313401,2302701,938.0
2313401,2302800,3943.0
2313401,2302909,102.0
2313401,2303006,427.0
2313401,2303105,4188.0
2313401,2303204,58.0
2313401,2303303,307.0
2313401,2303402,12529.0
2313401,2303501,1280.0
2313401,2303600,374.0
2313401,2303659,2809.0
2313401,2303709,4321.0
2313401,2303808,505.0
2313401,2303907,2862.0
2313401,2303931,250.0
2313401,2303956,504.0
2313401,2304004,8462.0
2313401,2304103,5780.0
2313401,2304202,2472.0
2313401,2304236,6381.0
2313401,2304251,7378.0
2313401,2304269,31.0
2313401,2304277,181.0
2313401,2304285,3801.0
2313401,2304301,236.0
2313401,2304350,5455.0
2313401,2304400,48657.0
2313401,2304459,30.0
2313401,2304509,21918.0
2313401,2304608,272.0
2313401,2304657,2721.0
2313401,2304707,7386.0
2313401,2304905,3633.0
2313401,2304954,111.0
2313401,2305001,19498.0
2313401,2305100,67.0
2313401,2305209,5160.0
2313401,2305233,903.0
2313401,2305266,82.0
2313401,2305308,21902.0
2313401,2305332,369.0
2313401,2305357,502.0
2313401,2305407,1742.0
2313401,2305506,4413.0
2313401,2305605,2557.0
2313401,2305654,3627.0
2313401,2305704,839.0
2313401,2305803,12874.0
2313401,2305902,11121.0
2313401,2306009,192.0
2313401,2306108,2610.0
2313401,2306207,321.0
2313401,2306256,1207.0
2313401,2306306,3683.0
2313401,2306405,4908.0
2313401,2306504,265.0
2313401,2306553,4871.0
2313401,2306603,1347.0
2313401,2306702,223.0
2313401,2306801,130.0
2313401,2306900,1489.0
2313401,2307007,1420.0
2313401,2307106,761.0
2313401,2307205,50.0
2313401,2307254,8392.0
2313401,2307304,6558.0
2313401,2307403,1231.0
2313401,2307502,733.0
2313401,2307601,2109.0
2313401,2307635,694.0
2313401,2307650,18751.0
2313401,2307700,681.0
2313401,2307809,4818.0
2313401,2307908,2931.0
2313401,2308005,3233.0
2313401,2308104,790.0
2313401,2308203,1778.0
2313401,2308302,1560.0
2313401,2308351,164.0
2313401,2308377,175.0
2313401,2308401,580.0
2313401,2308500,1620.0
2313401,2308609,4133.0
2313401,2308708,2711.0
2313401,2308807,1289.0
2313401,2308906,3530.0
2313401,2309003,6168.0
2313401,2309102,89.0
2313401,2309201,1105.0
2313401,2309300,6311.0
2313401,2309409,2458.0
2313401,2309458,28.0
2313401,2309508,136.0
2313401,2309607,945.0
2313401,2309706,289.0
2313401,2309805,60.0
2313401,2309904,1650.0
2313401,2310100,70.0
2313401,2310209,960.0
2313401,2310258,2434.0
2313401,2310308,2528.0
2313401,2310407,768.0
2313401,2310506,1262.0
2313401,2310605,377.0
2313401,2310704,1341.0
2313401,2310803,1294.0
2313401,2310852,328.0
2313401,2310902,80.0
2313401,2310951,2012.0
2313401,2311009,3293.0
2313401,2311108,21.0
2313401,2311207,364.0
2313401,2311231,3.0
2313401,2311264,2532.0
2313401,2311306,1966.0
2313401,2311355,346.0
2313401,2311405,2035.0
2313401,2311504,1090.0
2313401,2311603,296.0
2313401,2311702,4427.0
2313401,2311801,2513.0
2313401,2311900,173.0
2313401,2311959,264.0
2313401,2312007,4656.0
2313401,2312106,180.0
2313401,2312205,7644.0
2313401,2312304,24758.0
2313401,2312403,585.0
2313401,2312502,348.0
2313401,2312601,463.0
2313401,2312700,1108.0
2313401,2312809,1009.0
2313401,2312908,37230.0
2313401,2313005,364.0
2313401,2313104,1716.0
2313401,2313203,4995.0
2313401,2313252,425.0
2313401,2313302,3212.0
2313401,2313351,987.0
2313401,2313500,975.0
2313401,2313559,698.0
2313401,2313609,46523.0
2313401,2313757,123.0
2313401,2313807,1482.0
2313401,2313906,2250.0
2313401,2313955,5037.0
2313401,2314003,638.0
2313401,2314102,45393.0
2313500,2300200,31.0
2313500,2300754,117.0
2313500,2300903,18.0
2313500,2301000,1580.0
2313500,2301109,36.0
2313500,2301208,3.0
2313500,2302206,63.0
2313500,2302404,306.0
2313500,2302503,305.0
2313500,2302800,59.0
2313500,2303501,19.0
2313500,2303709,936.0
2313500,2304202,52.0
2313500,2304285,2995.0
2313500,2304400,15543.0
2313500,2304657,2.0
2313500,2304954,9.0
2313500,2305209,2.0
2313500,2305233,39.0
2313500,2305357,11.0
2313500,2305506,34.0
2313500,2305704,2.0
2313500,2305803,5.0
2313500,2305902,4.0
2313500,2306108,27.0
2313500,2306207,1.0
2313500,2306256,308.0
2313500,2306306,619.0
2313500,2306405,3729.0
2313500,2306553,33.0
2313500,2306900,3.0
2313500,2307007,8.0
2313500,2307254,28.0
2313500,2307304,68.0
2313500,2307403,297.0
2313500,2307601,102.0
2313500,2307650,5179.0
2313500,2307700,39.0
2313500,2308708,778.0
2313500,2308807,2.0
2313500,2309607,83.0
2313500,2309706,53.0
2313500,2309904,1.0
2313500,2310209,399.0
2313500,2310258,1983.0
2313500,2310704,2087.0
2313500,2310852,17.0
2313500,2310951,2.0
2313500,2311306,44.0
2313500,2311405,64.0
2313500,2311603,14.0
2313500,2311702,1.0
2313500,2311801,59.0
2313500,2312403,124.0
2313500,2312601,41.0
2313500,2312809,3.0
2313500,2312908,683.0
2313500,2313104,5.0
2313500,2313401,51.0
2313500,2313559,149.0
2313500,2313609,4.0
2313500,2313757,87.0
2313500,2313955,1.0
2313559,2300754,23.0
2313559,2301000,246.0
2313559,2301109,10.0
2313559,2302404,26.0
2313559,2302503,29.0
2313559,2302701,2.0
2313559,2303709,79.0
2313559,2303808,1.0
2313559,2304202,26.0
2313559,2304251,4.0
2313559,2304285,191.0
2313559,2304350,1049.0
2313559,2304400,2119.0
2313559,2305001,9.0
2313559,2305506,20.0
2313559,2306306,177.0
2313559,2306405,1537.0
2313559,2307254,19.0
2313559,2307304,10.0
2313559,2307601,42.0
2313559,2307650,1283.0
2313559,2308708,266.0
2313559,2309607,5.0
2313559,2310704,3.0
2313559,2311306,5.0
